"";"Lp";"DataPoczatku";"DataKonca";"SumaUbezpieczenia";"Odnowienia";"Ulica";"KodPocztowy";"Miasto";"Wojewodztwo";"Kraj";"ReasekuracjaO";"ReasekuracjaF";"Szerokosc";"Dlugosc";"Flaga_1";"Flaga_2";"Nr_Wojewodztwa"
"910333";"2023-01-02";"2028-01-01";84007;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910336";"2023-01-17";"2026-01-16";53690;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910345";"2023-01-11";"2024-01-10";344277;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910362";"2023-01-17";"2024-01-16";118540;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910364";"2023-01-17";"2024-01-16";104340;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910367";"2023-01-17";"2027-01-16";1e+05;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910373";"2023-01-16";"2025-12-15";88328;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910382";"2023-01-19";"2024-01-18";134000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910414";"2023-01-31";"2024-01-30";560000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910417";"2023-01-21";"2024-01-20";756350;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910419";"2023-01-21";"2024-01-20";276675;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910435";"2023-01-24";"2024-01-23";1480188;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910472";"2023-01-21";"2024-01-20";101190;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910473";"2023-01-21";"2024-01-20";29963;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910491";"2023-01-25";"2024-01-24";1302549;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910495";"2023-01-25";"2024-01-24";348938;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910510";"2023-01-28";"2024-01-27";264781;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910545";"2023-01-21";"2024-01-20";9900;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910551";"2023-01-21";"2024-01-20";66702;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910552";"2023-01-21";"2024-01-20";50683;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910560";"2023-01-21";"2024-01-20";90750;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910564";"2023-01-22";"2024-01-21";495000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910568";"2023-01-22";"2024-01-21";36900;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910577";"2023-01-23";"2024-01-22";51000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910588";"2023-01-23";"2024-01-22";108847;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910606";"2023-01-25";"2024-01-24";12195;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910608";"2023-01-25";"2024-01-24";23000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910632";"2023-01-26";"2024-01-25";119850;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910638";"2023-01-27";"2024-01-26";23934;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910651";"2023-01-27";"2024-01-26";141043;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910656";"2023-01-28";"2024-01-27";263011;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910680";"2023-01-28";"2024-01-27";497040;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910688";"2023-01-28";"2024-01-27";27000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910693";"2023-01-29";"2024-01-28";23413;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910694";"2023-01-29";"2024-01-28";68000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910695";"2023-01-29";"2024-01-28";4684;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910705";"2023-01-29";"2024-01-28";18300;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910720";"2023-01-30";"2024-01-29";11893;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910735";"2023-01-31";"2024-01-30";58621;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910766";"2022-07-21";"2027-06-20";129738;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910797";"2023-01-24";"2026-01-23";18299;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910847";"2023-01-25";"2028-01-24";270315;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910851";"2023-01-17";"2027-01-16";5610;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910855";"2023-01-24";"2026-01-23";15885;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910859";"2023-01-25";"2028-01-24";95490;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910874";"2023-01-18";"2025-01-17";193500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910897";"2023-01-27";"2025-12-26";42000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910904";"2023-01-31";"2024-01-30";269200;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910914";"2023-01-24";"2026-01-23";328530;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910949";"2023-01-26";"2027-12-25";43902;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910951";"2023-01-26";"2027-01-25";35500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910952";"2023-01-26";"2027-01-25";15960;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910959";"2023-01-27";"2027-01-26";368624;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910977";"2023-01-31";"2026-01-30";34527;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910978";"2023-01-31";"2026-01-30";53000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910984";"2023-01-10";"2024-01-09";117484;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910986";"2023-01-31";"2025-01-30";11385;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910991";"2022-11-03";"2026-11-02";180747;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"910998";"2023-01-31";"2028-01-30";462338;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911022";"2023-01-27";"2024-01-26";31900;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911023";"2023-01-27";"2024-01-26";38500;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911037";"2023-01-30";"2026-01-29";54162;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911047";"2023-02-01";"2024-01-31";76669;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911050";"2023-02-03";"2024-02-02";24000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911062";"2023-02-06";"2024-02-05";34300;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911069";"2023-02-10";"2024-02-09";61860;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911094";"2023-02-04";"2024-02-03";196723;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911097";"2023-02-08";"2024-02-07";3940900;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911099";"2023-02-08";"2024-02-07";3024800;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911163";"2023-02-03";"2024-02-02";18670;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911188";"2023-02-10";"2024-02-09";1600000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911201";"2023-02-04";"2024-02-03";90161;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911206";"2023-02-10";"2024-02-09";42396;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911207";"2023-02-10";"2024-02-09";4955;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911218";"2023-02-02";"2024-02-01";335927;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911230";"2023-02-04";"2024-02-03";219320;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911256";"2023-02-03";"2024-02-02";59377;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911284";"2023-02-05";"2024-02-04";71846;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911293";"2023-02-05";"2024-02-04";1284364;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911302";"2023-02-04";"2024-02-03";83070;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911316";"2023-02-10";"2024-02-09";92000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911328";"2023-02-09";"2024-02-08";712480;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911335";"2023-02-03";"2024-02-02";34734;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911342";"2023-02-04";"2024-02-03";318073;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911349";"2023-02-03";"2024-02-02";293703;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911377";"2023-02-02";"2024-02-01";131319;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911384";"2023-02-05";"2024-02-04";48000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911402";"2023-02-01";"2024-01-31";391218;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911404";"2023-02-01";"2024-01-31";530372;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911424";"2023-01-24";"2026-01-23";7379;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911431";"2023-01-30";"2028-01-29";460000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911452";"2023-01-13";"2028-01-12";178400;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911480";"2023-02-03";"2028-02-02";765088;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911482";"2023-02-03";"2028-02-02";1175603;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911498";"2023-02-03";"2028-02-02";450000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911559";"2023-01-31";"2027-12-30";61342;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911571";"2023-01-29";"2024-01-28";413226;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911585";"2023-01-23";"2027-12-22";49102;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911591";"2023-02-06";"2024-02-05";309131;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911627";"2023-02-10";"2027-02-09";160000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911633";"2023-02-12";"2024-02-11";58000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911688";"2023-02-20";"2024-02-19";19530;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911706";"2023-02-20";"2024-02-19";337000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911707";"2023-02-20";"2024-02-19";346000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911708";"2023-02-20";"2024-02-19";320000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911712";"2023-02-18";"2024-02-17";80088;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911725";"2023-02-14";"2024-02-13";278104;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911729";"2023-02-15";"2024-02-14";580799;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911745";"2023-02-17";"2024-02-16";57791;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911756";"2023-02-17";"2024-02-16";533340;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911777";"2023-02-13";"2024-02-12";1e+06;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911784";"2023-02-19";"2024-02-18";988104;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911818";"2023-02-15";"2024-02-14";382730;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911844";"2023-02-15";"2024-02-14";266126;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911859";"2023-02-17";"2024-02-16";53739;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911860";"2023-02-17";"2024-02-16";30708;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911864";"2023-02-17";"2024-02-16";45333;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911865";"2023-02-17";"2024-02-16";57791;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911866";"2023-02-17";"2024-02-16";57791;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911870";"2023-02-20";"2024-02-19";253302;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911871";"2023-02-20";"2024-02-19";121469;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911892";"2023-02-17";"2024-02-16";45333;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911896";"2023-02-19";"2024-02-18";26147;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911924";"2023-02-18";"2024-02-17";47280;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911927";"2023-02-19";"2024-02-18";277944;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911931";"2023-02-19";"2024-02-18";2e+05;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911932";"2023-02-20";"2024-02-19";95500;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911947";"2023-02-16";"2024-02-15";135019;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911948";"2023-02-18";"2024-02-17";22573;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911949";"2023-02-16";"2024-02-15";36477;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"911961";"2023-02-15";"2024-02-14";90000;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912011";"2023-02-01";"2025-12-31";72531;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912013";"2023-02-08";"2026-02-07";26000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912014";"2023-02-01";"2025-12-31";78995;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912054";"2023-02-10";"2024-02-09";68000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912056";"2023-02-14";"2028-02-13";207406;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912071";"2023-02-15";"2026-01-14";580000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912095";"2023-02-15";"2024-02-14";212500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912119";"2023-02-16";"2026-02-15";42251;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912122";"2023-02-16";"2026-02-15";1538;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912160";"2023-02-24";"2024-02-23";31296;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912166";"2023-02-25";"2024-02-24";26795;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912167";"2023-02-25";"2024-02-24";28305;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912171";"2023-02-26";"2024-02-25";19250;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912173";"2023-02-26";"2024-02-25";5689;"Tak";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912231";"2023-02-25";"2024-02-24";69000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912266";"2023-02-20";"2028-02-19";255000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912294";"2023-02-21";"2026-12-20";122460;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912303";"2023-02-22";"2026-02-21";41304;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912306";"2023-02-10";"2027-01-09";967698;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"912344";"2023-02-21";"2026-02-20";380336;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
