Lp;DataPoczatku;DataKonca;SumaUbezpieczenia;Odnowienia;Ulica;KodPocztowy;Miasto;Wojewodztwo;Kraj;ReasekuracjaO;ReasekuracjaF;Szerokosc;Dlugosc;Flaga_1;Flaga_2;Nr_Wojewodztwa
6519;09.11.2021;08.11.2022;460000;TAK;Cicha 16;22-100;Pokrówka;Lubelskie;Polska;1,2;NA;51.11088;23.4712;1;0;3;
6520;28.10.2021;27.10.2022;215000;TAK;Jaśminowa 18;62-006;Bogucin;Wielkopolskie;Polska;1,2;NA;52.43134;17.02708;1;0;12;
6521;31.10.2021;30.10.2022;360000;TAK;Fryderyka Chopina 2A;83-200;Starogard Gdański;Pomorskie;Polska;1,2;NA;53.9674381;18.521553;1;0;10;
6522;01.11.2021;31.10.2022;370000;TAK;Różana 12;20-538;Lublin;Lubelskie;Polska;1,2;NA;51.23254805;22.52127253682718;1;0;3;
6523;25.10.2021;24.10.2022;112000;TAK;Siemoń 11A;87-133;Siemoń;Kujawsko-Pomorskie;Polska;1,2;NA;53.1642809;18.4055171;3;0;2;
6524;04.12.2021;03.12.2022;190000;TAK;1 Maja 19;71-627;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.4416512;14.5667092;1;0;13;
6525;20.12.2021;19.12.2022;3,00E+05;TAK;Chabrowa 17A;20-834;Lublin;Lubelskie;Polska;1,2;NA;51.2768778;22.50130818537508;1;0;3;
6526;18.01.2021;17.01.2022;180000;TAK;Wielogórska 72B;59-220;Legnica;Dolnośląskie;Polska;1,2;NA;51.1687599;16.1479588;1;0;1;
6527;22.12.2021;21.12.2022;6,00E+05;TAK;Długosza 16;96-100;Skierniewice;Łódzkie;Polska;1,2;NA;51.9695624;20.1140654;1;0;14;
6528;23.12.2021;22.12.2022;175000;TAK;Os. Pomorskie 15b;65-547;Zielona Góra;Lubuskie;Polska;1,2;NA;51.9367751;15.5532781;1;0;4;
6529;12.12.2021;11.12.2022;5,00E+05;TAK;Sobieskiego 55;42-233;Borowno;Śląskie;Polska;1,2;NA;50.93731;19.27448;1;0;15;
6530;16.12.2021;15.12.2022;250000;TAK;Kurierów Armii Krajowej 4a;80-041;Gdańsk;Pomorskie;Polska;1,2;NA;54.3250697;18.60876334120826;1;0;10;
6531;16.12.2021;15.12.2022;340000;TAK;Gen. Władysława Sikorskiego 32;62-030;Luboń;Wielkopolskie;Polska;1,2;NA;52.35129635;16.87252613280161;1;0;12;
6532;10.11.2021;09.11.2022;240000;TAK;Rybnicka 13;40-038;Katowice;Śląskie;Polska;1,2;NA;50.2498963;19.0249058;1;0;15;
6533;24.11.2021;23.11.2022;390000;TAK;Łagodna 9;05-077;Wesoła;Mazowieckie;Polska;1,2;NA;52.2155449;21.235483874011265;1;0;5;
6534;15.12.2021;14.12.2022;268000;TAK;Os. Stare Żegrze 10;61-249;Poznań;Wielkopolskie;Polska;1,2;NA;52.3800663;16.9626284;1;0;12;
6535;18.12.2021;17.12.2022;120000;TAK;Grunwaldzka 28;72-600;Świnoujście;Zachodniopomorskie;Polska;1,2;NA;53.9032305;14.237059274150848;1;0;13;
6536;23.12.2021;22.12.2022;210000;TAK;Mazurska 4a;81-312;Gdynia;Pomorskie;Polska;1,2;NA;54.51397635;18.529332957923756;1;0;10;
6537;27.10.2021;26.10.2022;680000;TAK;Wiosny Ludów 52j;95-100;Zgierz;Łódzkie;Polska;1,2;NA;51.8514307;19.3709049;1;0;14;
6538;01.01.2022;31.12.2022;520000;TAK;Sorbin 88a;26-120;Sorbin;Świętokrzyskie;Polska;1,2;NA;51.10362355;20.688250100402186;3;0;16;
6539;22.12.2021;21.12.2022;150000;TAK;Aleksandra Majkowskiego 12B;84-100;Puck;Pomorskie;Polska;1,2;NA;54.715205;18.415271;1;1;10;
6540;15.11.2021;14.11.2022;240000;TAK;Wojska Polskiego 4;47-400;Racibórz;Opolskie;Polska;1,2;NA;50.092635;18.215052;1;1;7;
6541;26.10.2021;25.10.2022;720000;TAK;Stefana Okrzei 18;03-710;Warszawa;Mazowieckie;Polska;1,2;NA;52.2500844;21.0331056;1;0;5;
6542;30.10.2021;29.10.2022;160000;TAK;Jesionowa 8;77-420;Lipka;Zachodniopomorskie;Polska;1,2;NA;53.48443;17.22219;1;0;13;
6543;06.11.2021;05.11.2022;450000;TAK;Romana Dmowskiego 70b;05-850;Ożarów Mazowiecki;Mazowieckie;Polska;1,2;NA;52.21563975;20.787872779165756;1;0;5;
6544;01.11.2021;31.10.2022;110000;TAK;Henryka Sienkiewicza 29;05-300;Mińsk Mazowiecki;Mazowieckie;Polska;1,2;NA;52.188499;21.553918;1;1;5;
6545;25.10.2021;24.10.2022;350000;TAK;Jerzego Świrskiego 23A;80-180;Gdańsk;Pomorskie;Polska;1,2;NA;54.321784;18.5818245;1;0;10;
6546;21.12.2021;20.12.2022;350000;TAK;Powstańców Warszawskich 36;80-152;Gdańsk;Pomorskie;Polska;1,2;NA;54.355465699999996;18.631305150896765;1;0;10;
6547;31.10.2021;30.10.2022;450000;TAK;Magnoliowa 10;55-020;Szukalice;Dolnośląskie;Polska;1,2;NA;51.0026943;17.0042929;1;0;1;
6548;10.01.2021;09.01.2022;270000;TAK;Kościuszki 83a;44-160;Bojszów;Śląskie;Polska;1,2;NA;50.3358378;18.483021316514147;1;0;15;
6549;10.01.2022;09.01.2023;270000;TAK;Kościuszki 83a;44-160;Bojszów;Śląskie;Polska;1,2;NA;50.3358378;18.483021316514147;1;0;15;
6550;19.11.2021;18.11.2022;640000;TAK;Antoniego Malczewskiego 48;02-622;Warszawa;Mazowieckie;Polska;1,2;NA;52.1930234;21.0128735;1;0;5;
6551;21.12.2021;20.12.2022;4,00E+05;TAK;Sieradzka 37;98-275;Brzeźnio;Łódzkie;Polska;1,2;NA;51.514158;18.643007378823533;1;0;14;
6552;28.11.2021;27.11.2022;2,00E+05;TAK;Marcina Kasprzaka 3;60-236;Poznań;Wielkopolskie;Polska;1,2;NA;52.3953507;16.8976085;1;0;12;
6553;09.12.2021;08.12.2022;234230;TAK;Meander 11;02-791;Warszawa;Mazowieckie;Polska;1,2;NA;52.14114025;21.052866495543917;1;0;5;
6554;24.11.2021;23.11.2022;240000;TAK;Wincentego Pola 12;35-021;Rzeszów;Podkarpackie;Polska;1,2;NA;50.0258029;21.987410411226733;1;0;8;
6555;26.10.2021;25.10.2022;389000;TAK;Rozdroże 21B;30-361;Kraków;Małopolskie;Polska;1,2;NA;50.0388209;19.926475874582174;1;0;6;
6556;26.10.2021;25.10.2022;270000;TAK;Baczyn 3;34-211;Baczyn;Małopolskie;Polska;1,2;NA;49.7869025;19.7097374;3;0;6;
6557;22.11.2021;21.11.2022;416000;TAK;Starej Baśni 14;01-853;Warszawa;Mazowieckie;Polska;1,2;NA;52.2751211;20.94002106505926;1;0;5;
6558;05.11.2021;04.11.2022;420000;TAK;Kobylaki 63;26-085;Ćmińsk;Świętokrzyskie;Polska;1,2;NA;50.98725895;20.534671194485597;1;0;16;
6559;01.11.2021;31.10.2022;150000;TAK;Młodojewo 77;62-400;Młodojewo;Wielkopolskie;Polska;1,2;NA;52.31623;17.9161;3;0;12;
6560;15.11.2021;14.11.2022;330000;TAK;Grzegorza Przemyka 6;03-982;Warszawa;Mazowieckie;Polska;1,2;NA;52.229076500000005;21.082516093618306;1;0;5;
6561;26.10.2021;25.10.2022;530000;TAK;Jana Kowalczyka 7;03-193;Warszawa;Mazowieckie;Polska;1,2;NA;52.30498885;20.992083198661973;1;0;5;
6562;31.10.2021;30.10.2022;270000;TAK;Siołkowa 147;33-330;Siołkowa;Małopolskie;Polska;1,2;NA;49.63873075;20.956269627750814;3;0;6;
6563;26.10.2021;25.10.2022;5,00E+05;TAK;Bebelno-Kolonia 33E;29-100;Bebelno-Kolonia;Świętokrzyskie;Polska;1,2;NA;50.7697721;19.989458;3;0;16;
6564;26.10.2021;25.10.2022;240000;TAK;Sępoleńska 10;77-420;Lipka;Zachodniopomorskie;Polska;1,2;NA;53.49239;17.2547;1;0;13;
6565;15.11.2021;14.11.2022;70000;TAK;Przy Agorze 22;01-930;Warszawa;Mazowieckie;Polska;1,2;NA;52.2912362;20.9363057;1;0;5;
6566;26.10.2021;25.10.2022;4,00E+05;TAK;Bogucin 59;21-080;Bogucin;Lubelskie;Polska;1,2;NA;51.32970185;22.35737588417802;3;0;3;
6567;14.11.2021;13.11.2022;6,00E+05;TAK;Sadowa 3;55-002;Gajków;Dolnośląskie;Polska;1,2;NA;51.0566395;17.190371998469395;1;0;1;
6568;02.11.2021;01.11.2022;1030000;TAK;Wrzeciono 2;01-961;Warszawa;Mazowieckie;Polska;1,2;NA;52.2880404;20.9416738;1;0;5;
6569;14.12.2021;13.12.2022;330000;TAK;Józefa Brodowicza 10;31-518;Kraków;Małopolskie;Polska;1,2;NA;50.070196;19.962262;1;1;6;
6570;23.12.2021;22.12.2022;220000;TAK;Młyńska 7B;84-240;Reda;Pomorskie;Polska;1,2;NA;54.5948745;18.3553348;1;0;10;
6571;26.10.2021;25.10.2022;620000;TAK;Stefana Lewandowskiego 48;70-237;Szczecin;Zachodniopomorskie;Polska;1,2;NA;53.4165113;14.5371241;1;0;13;
6572;24.12.2021;23.12.2022;136000;TAK;Rzeźnicza 2c;58-200;Dzierżoniów;Dolnośląskie;Polska;1,2;NA;50.7305038;16.6478375;1;0;1;
6573;05.11.2021;04.11.2022;245000;TAK;Oleńki Billewiczówny 22;92-437;Łódź;Łódzkie;Polska;1,2;NA;51.7524711;19.572730093788422;1;0;14;
6574;14.11.2021;13.11.2022;289000;TAK;Jeziorna 11a;80-297;Banino;Pomorskie;Polska;1,2;NA;54.4015218;18.3849207;1;0;10;
6575;26.10.2021;25.10.2022;50000;TAK;Wojciecha Korfantego 2c;59-400;Jawor;Dolnośląskie;Polska;1,2;NA;51.0572112;16.1775925;1;0;1;
6576;26.10.2021;25.10.2022;190000;TAK;Leszczynowa 94B;80-175;Gdańsk;Pomorskie;Polska;1,2;NA;54.3312921;18.5560876;1;0;10;
6577;27.10.2021;26.10.2022;676000;TAK;Mariana Sengera Cichego 12;02-790;Warszawa;Mazowieckie;Polska;1,2;NA;52.1440562;21.066404030553947;1;0;5;
6578;01.11.2021;31.10.2022;220000;TAK;Olchowa 9;43-400;Cieszyn;Śląskie;Polska;1,2;NA;49.7570739;18.6809018;1;0;15;
6579;26.10.2021;25.10.2022;431557;TAK;Parkowa 6;62-709;Malanów;Wielkopolskie;Polska;1,2;NA;51.952557600000006;18.39554461872791;1;0;12;
6580;28.10.2021;27.10.2022;310000;TAK;Leśne 12B;62-028;Koziegłowy;Wielkopolskie;Polska;1,2;NA;52.4513179;16.997334871669885;1;0;12;
6581;26.10.2021;25.10.2022;440000;TAK;Ludwika Solskiego 10;64-100;Leszno;Wielkopolskie;Polska;1,2;NA;51.838761149999996;16.598784966116966;1;0;12;
6582;26.10.2021;25.10.2022;270000;TAK;Bożęcin 18;14-300;Bożęcin;Warmińsko-Mazurskie;Polska;1,2;NA;53.85155935;19.9256540378611;3;0;11;
6583;04.11.2021;03.11.2022;70000;TAK;Kryształowa 5;41-408;Mysłowice;Śląskie;Polska;1,2;NA;50.19120035;19.106052599999998;1;0;15;
6584;26.10.2021;25.10.2022;160000;TAK;Pawia 33;59-300;Lubin;Dolnośląskie;Polska;1,2;NA;51.38880065;16.205566003692304;1;0;1;
6585;20.11.2021;19.11.2022;215000;TAK;Adama Mickiewicza 25;80-405;Gdańsk;Pomorskie;Polska;1,2;NA;54.383127200000004;18.623854233759136;1;0;10;
6586;27.10.2021;26.10.2022;250000;TAK;Stanisława Wyspiańskiego 115;38-400;Krosno;Podkarpackie;Polska;1,2;NA;49.7087011;21.696167603628894;1;0;8;
6587;15.11.2021;14.11.2022;6,00E+05;TAK;Cietrzewia 33;02-492;Warszawa;Mazowieckie;Polska;1,2;NA;52.202920750000004;20.925866158118076;1;0;5;
6588;21.11.2021;20.11.2022;840000;TAK;Szeroka 5;05-420;Józefów;Mazowieckie;Polska;1,2;NA;52.140061450000005;21.217495990601947;1;0;5;
6589;12.11.2021;11.11.2022;435000;TAK;Wąska 2;60-185;Skórzewo;Wielkopolskie;Polska;1,2;NA;52.38958;16.78705;1;0;12;
6590;31.10.2021;30.10.2022;452000;TAK;Szeligowska 32B;01-320;Warszawa;Mazowieckie;Polska;1,2;NA;52.2284109;20.88728110663392;1;0;5;
6591;26.10.2021;25.10.2022;360000;TAK;Rudawica 77a;67-320;Rudawica;Lubuskie;Polska;1,2;NA;51.5324842;15.387899287205197;3;0;4;
6592;27.10.2021;26.10.2022;350000;TAK;dr. Stanisława Dorantta 24;10-699;Olsztyn;Warmińsko-Mazurskie;Polska;1,2;NA;53.73105245;20.490621140852085;1;0;11;
6593;01.12.2021;30.11.2022;210000;TAK;Leśna 21;16-050;Michałowo;Podlaskie;Polska;1,2;NA;53.034430;23.615390;3;1;9;
6594;04.11.2021;03.11.2022;355000;TAK;Pawia 3;05-500;Piaseczno;Mazowieckie;Polska;1,2;NA;52.077873600000004;21.010490804753218;1;0;5;
6595;31.10.2021;30.10.2022;630000;TAK;Sztumska 2AC;04-996;Warszawa;Mazowieckie;Polska;1,2;NA;52.15188655;21.199996259432716;1;0;5;
6596;17.11.2021;16.11.2022;210000;TAK;Żurawia 14;16-010;Wasilków;Podlaskie;Polska;1,2;NA;53.20634;23.20216;1;0;9;
6597;21.11.2021;20.11.2022;265500;TAK;Feliksa Nowowiejskiego 3;64-400;Międzychód;Wielkopolskie;Polska;1,2;NA;52.5959692;15.880470502071361;1;0;12;
6598;12.12.2021;11.12.2022;4,00E+05;TAK;Chłodna 22;00-891;Warszawa;Mazowieckie;Polska;1,2;NA;52.2376049;20.9895297;1;0;5;
6599;10.11.2021;09.11.2022;4,00E+05;TAK;Północna 24;54-105;Wrocław;Dolnośląskie;Polska;1,2;NA;51.1588834;16.9328936;1;0;1;
6600;01.12.2021;30.11.2022;4,00E+05;TAK;Jana Kochanowskiego 14B;01-864;Warszawa;Mazowieckie;Polska;1,2;NA;52.26847865;20.949362436266092;1;0;5;
6601;27.10.2021;26.10.2022;480000;TAK;Torki 16b;37-732;Torki;Podkarpackie;Polska;1,2;NA;49.827405049999996;22.920330800000002;3;0;8;
6602;26.10.2021;25.10.2022;545000;TAK;Słoneczna 2;55-200;Bystrzyca;Dolnośląskie;Polska;1,2;NA;50.9620024;17.3994966;1;0;1;
6603;17.12.2021;16.12.2022;265000;TAK;Os. Leśne 6b;62-028;Koziegłowy;Wielkopolskie;Polska;1,2;NA;52.45251;16.99327;1;0;12;
6604;01.11.2021;31.10.2022;120000;TAK;Wojciecha Bogusławskiego 6;31-048;Kraków;Małopolskie;Polska;1,2;NA;50.0561779;19.942637549047255;1;0;6;
6605;15.01.2021;14.01.2022;1,00E+05;TAK;Lniana 8;91-158;Łódź;Łódzkie;Polska;1,2;NA;51.794683250000006;19.38244242186002;1;0;14;
6606;15.01.2022;14.01.2023;1,00E+05;TAK;Lniana 8;91-158;Łódź;Łódzkie;Polska;1,2;NA;51.794683250000006;19.38244242186002;1;0;14;
6607;01.11.2021;31.10.2022;560000;TAK;Elektryków 16;43-436;Górki Małe;Śląskie;Polska;1,2;NA;49.7532924;18.8518218;1;0;15;
6608;01.11.2021;31.10.2022;305000;TAK;Powstańców 60;05-091;Ząbki;Mazowieckie;Polska;1,2;NA;52.27933095;21.131710556028075;1;0;5;
6609;01.11.2021;31.10.2022;360000;TAK;Oleska 79;42-161;Starokrzepice;Śląskie;Polska;1,2;NA;50.95483185;18.66906358184925;1;0;15;
6610;17.11.2021;16.11.2022;290000;TAK;Marka Hłaski 10;47-225;Kędzierzyn-Koźle;Opolskie;Polska;1,2;NA;50.3528712;18.2549468;1;0;7;
6611;27.10.2021;26.10.2022;5,00E+05;TAK;ks. Juliana Chrościckiego 87A;02-414;Warszawa;Mazowieckie;Polska;1,2;NA;52.20897425;20.89114015046942;1;0;5;
6612;21.11.2021;20.11.2022;270000;TAK;Gerberowa 22;52-221;Wrocław;Dolnośląskie;Polska;1,2;NA;51.0567121;17.0301229;1;0;1;
6613;27.10.2021;26.10.2022;275000;TAK;Obozowa 76;01-426;Warszawa;Mazowieckie;Polska;1,2;NA;52.24756885;20.94894815060355;1;0;5;
6614;01.12.2021;30.11.2022;240000;TAK;Przyjaźni 17;61-688;Poznań;Wielkopolskie;Polska;1,2;NA;52.4314255;16.9227949;1;0;12;
6615;26.10.2021;25.10.2022;496000;TAK;Dworcowa 13;85-009;Bydgoszcz;Kujawsko-Pomorskie;Polska;1,2;NA;53.126496849999995;18.001397784164602;1;0;2;
6616;15.11.2021;14.11.2022;320000;TAK;Os. Goj 6;47-143;Ujazd;Opolskie;Polska;1,2;NA;50.386988450000004;18.382121052744132;1;0;7;
6617;26.10.2021;25.10.2022;250000;TAK;Wagowa 14;41-215;Sosnowiec;Śląskie;Polska;1,2;NA;50.2930544;19.2413997;1;0;15;
6618;21.11.2021;20.11.2022;660000;TAK;Sienkiewicza 10;05-074;Halinów;Mazowieckie;Polska;1,2;NA;52.22611085;21.34758171548073;1;0;5;
6619;24.12.2021;23.12.2022;125000;TAK;Bolka I Świdnickiego 9;59-141;Chocianów;Dolnośląskie;Polska;1,2;NA;51.4236985;15.888619737887595;1;0;1;
6620;23.12.2021;22.12.2022;87000;TAK;Sławka Walerego 10;40-833;Katowice;Śląskie;Polska;1,2;NA;50.2650248;18.974456478435417;1;0;15;
6621;28.11.2021;27.11.2022;320000;TAK;Dworcowa 9;41-800;Zabrze;Śląskie;Polska;1,2;NA;50.3060811;18.7858813;1;0;15;
6622;24.11.2021;23.11.2022;220000;TAK;14 Pułku Piechoty 14;87-800;Włocławek;Kujawsko-Pomorskie;Polska;1,2;NA;52.64142295;19.088184874955658;1;0;2;
6623;21.12.2021;20.12.2022;290000;TAK;Morzysław Kolonia 19b;62-510;Konin;Wielkopolskie;Polska;1,2;NA;52.24639;18.30933;1;0;12;
6624;06.12.2021;05.12.2022;140000;TAK;Grunwaldzka 204;43-600;Jaworzno;Śląskie;Polska;1,2;NA;50.215948749999995;19.255674395839307;1;0;15;
6625;27.10.2021;26.10.2022;243942;TAK;Walerego Eliasza Radzikowskiego 47c;31-315;Kraków;Małopolskie;Polska;1,2;NA;50.083745;19.900903;1;1;6;
6626;30.10.2021;29.10.2022;265000;TAK;Miodowa 23;00-246;Warszawa;Mazowieckie;Polska;1,2;NA;52.2482703;21.0066856;1;0;5;
6627;01.12.2021;30.11.2022;340000;TAK;Błażeja 6h;61-608;Poznań;Wielkopolskie;Polska;1,2;NA;52.4578857;16.9448126;1;0;12;
6628;15.11.2021;14.11.2022;450000;TAK;Zwierzyniecka 56;15-247;Białystok;Podlaskie;Polska;1,2;NA;53.116844799999996;23.170823299999995;1;0;9;
6629;01.11.2021;31.10.2022;2,00E+05;TAK;Toruńska 45;87-640;Czernikowo;Kujawsko-Pomorskie;Polska;1,2;NA;52.94564;18.94375;1;0;2;
6630;29.01.2021;28.01.2022;220000;TAK;Odrodzenia 40;41-506;Chorzów;Śląskie;Polska;1,2;NA;50.266143150000005;18.944444077899917;1;0;15;
6631;05.11.2021;04.11.2022;410000;TAK;ks. Stanisława Brzóski 6;61-414;Poznań;Wielkopolskie;Polska;1,2;NA;52.36742305;16.87784460420544;1;0;12;
6632;01.12.2021;30.11.2022;740000;TAK;Bagrowa 42;30-733;Kraków;Małopolskie;Polska;1,2;NA;50.037158950000006;19.999953661277182;1;0;6;
6633;27.10.2021;26.10.2022;410000;TAK;Kręta 4;64-330;Opalenica;Wielkopolskie;Polska;1,2;NA;52.31283;16.39887;1;0;12;
6634;27.10.2021;26.10.2022;210000;TAK;Sadowa 7;06-300;Przasnysz;Mazowieckie;Polska;1,2;NA;53.0266391;20.894036449725277;1;0;5;
6635;01.12.2021;30.11.2022;430000;TAK;Oskara Kolberga 24c;44-370;Pszów;Śląskie;Polska;1,2;NA;50.0539677;18.37751646162551;1;0;15;
6636;04.11.2021;03.11.2022;515000;TAK;Nowa 26;64-330;Opalenica;Wielkopolskie;Polska;1,2;NA;52.31211;16.39821;1;0;12;
6637;23.12.2021;22.12.2022;195000;TAK;Czerniakowska 56;00-717;Warszawa;Mazowieckie;Polska;1,2;NA;52.210491149999996;21.04836465506597;1;0;5;
6638;15.11.2021;14.11.2022;206500;TAK;Sołtysowska 10G;31-589;Kraków;Małopolskie;Polska;1,2;NA;50.06288515;20.01476440426901;1;0;6;
6639;08.11.2021;07.11.2022;260000;TAK;Marcina Kromera 25;51-163;Wrocław;Dolnośląskie;Polska;1,2;NA;51.1327237;17.0660475;1;0;1;
6640;27.10.2021;26.10.2022;375000;TAK;Bagrowa 66;30-733;Kraków;Małopolskie;Polska;1,2;NA;50.03783675;19.998289604292744;1;0;6;
6641;30.10.2021;29.10.2022;425000;TAK;Stare Bielice 12A;66-530;Stare Bielice;Lubuskie;Polska;1,2;NA;52.84843585;15.920744695497334;3;0;4;
6642;27.12.2021;26.12.2022;150000;TAK;Batalionu Kosynierów 2;44-100;Gliwice;Śląskie;Polska;1,2;NA;50.3119657;18.675299870961275;1;0;15;
6643;02.12.2021;01.12.2022;840000;TAK;Władysława Broniewskiego 1;05-501;Piaseczno;Mazowieckie;Polska;1,2;NA;52.064046;21.013258;1;1;5;
6644;17.01.2021;16.01.2022;320000;TAK;Nektarowa 13;80-297;Banino;Pomorskie;Polska;1,2;NA;54.3846224;18.387053949999995;1;0;10;
6645;17.01.2022;16.01.2023;320000;TAK;Nektarowa 13;80-297;Banino;Pomorskie;Polska;1,2;NA;54.3846224;18.387053949999995;1;0;10;
6646;17.12.2021;16.12.2022;310000;TAK;Bracka 29;86-005;Białe Błota;Kujawsko-Pomorskie;Polska;1,2;NA;53.09927735;17.91453001943289;1;0;2;
6647;03.11.2021;02.11.2022;230000;TAK;Skwierzyńska 19;53-521;Wrocław;Dolnośląskie;Polska;1,2;NA;51.09901085;17.015052054319717;1;0;1;
6648;28.10.2021;27.10.2022;55000;TAK;Władysława Jagiełły 6;20-281;Lublin;Lubelskie;Polska;1,2;NA;51.2208372;22.631088451280803;1;0;3;
6649;27.10.2021;26.10.2022;210000;TAK;Grabowce Górne 18;08-503;Grabowce Górne;Mazowieckie;Polska;1,2;NA;51.62276;22.10661;3;0;5;
6650;04.11.2021;03.11.2022;340000;TAK;Aleksandra Gierymskiego 7;00-772;Warszawa;Mazowieckie;Polska;1,2;NA;52.19785565;21.036613609447805;1;0;5;
6651;27.10.2021;26.10.2022;185500;TAK;ks. Jerzego Popiełuszki 4;21-100;Lubartów;Lubelskie;Polska;1,2;NA;51.45234;22.61512;1;0;3;
6652;01.12.2021;30.11.2022;550000;TAK;Rakowiecka 25A;50-422;Wrocław;Dolnośląskie;Polska;1,2;NA;51.09944365;17.067098103580147;1;0;1;
6653;10.12.2021;09.12.2022;310000;TAK;Kard. Stefana Wyszyńskiego 8;76-200;Słupsk;Zachodniopomorskie;Polska;1,2;NA;54.46350595;16.98577119786432;1;0;13;
6654;27.10.2021;26.10.2022;215000;TAK;Pobołowice 36;22-114;Pobołowice;Lubelskie;Polska;1,2;NA;51.0240885;23.6216479;3;0;3;
6655;21.12.2021;20.12.2022;1,00E+05;TAK;Dolnośląska 20;57-200;Ząbkowice Śląskie;Dolnośląskie;Polska;1,2;NA;50.587183100000004;16.81094971341027;1;0;1;
6656;21.11.2021;20.11.2022;212752;TAK;gen. Józefa Hallera 4;41-907;Bytom;Śląskie;Polska;1,2;NA;50.333285849999996;18.893006960097104;1;0;15;
6657;16.12.2021;15.12.2022;2,00E+05;TAK;Alberta Schweitzera 21;30-695;Kraków;Małopolskie;Polska;1,2;NA;50.004791600000004;20.006104254505274;1;0;6;
6658;11.11.2021;10.11.2022;2,00E+05;TAK;Mikołaja Kopernika 21;44-117;Gliwice;Śląskie;Polska;1,2;NA;50.3221988;18.6586508;1;0;15;
6659;29.11.2021;28.11.2022;450000;TAK;Chynowska 3;65-138;Zielona Góra;Lubuskie;Polska;1,2;NA;51.965408100000005;15.534670452593188;1;0;4;
6660;01.02.2021;31.01.2022;290000;TAK;Dunowo 1;76-024;Dunowo;Zachodniopomorskie;Polska;1,2;NA;54.111068700000004;16.113669847441557;3;0;13;
6661;01.12.2021;30.11.2022;3,00E+05;TAK;Podleśna 52;01-673;Warszawa;Mazowieckie;Polska;1,2;NA;52.2817714;20.9587665;1;0;5;
6662;01.11.2021;31.10.2022;650000;TAK;Truskawkowa 5;62-020;Zalasewo;Wielkopolskie;Polska;1,2;NA;52.3947749;17.06325455811769;1;0;12;
6663;26.12.2021;25.12.2022;2,00E+05;TAK;Turystyczna 14;14-100;Ostróda;Warmińsko-Mazurskie;Polska;1,2;NA;53.708236;19.942513;1;1;11;
6664;07.01.2021;06.01.2022;540000;TAK;Pancera Feliksa 11;03-187;Warszawa;Mazowieckie;Polska;1,2;NA;52.3198685;20.944777299973502;1;0;5;
6665;07.01.2022;06.01.2023;540000;TAK;Pancera Feliksa 11;03-187;Warszawa;Mazowieckie;Polska;1,2;NA;52.3198685;20.944777299973502;1;0;5;
6666;19.11.2021;18.11.2022;240000;TAK;Korkowa 135A;04-549;Warszawa;Mazowieckie;Polska;1,2;NA;52.2400004;21.14882012159311;1;0;5;
6667;01.11.2021;31.10.2022;210000;TAK;Osowska 10;04-302;Warszawa;Mazowieckie;Polska;1,2;NA;52.24372605;21.11142461475905;1;0;5;
6668;28.12.2021;27.12.2022;210000;TAK;Sienkiewicza 5;63-820;Piaski;Wielkopolskie;Polska;1,2;NA;50.1182314;19.788109593225947;1;0;12;
6669;31.10.2021;30.10.2022;240000;TAK;Dobieszków 22b;95-010;Dobieszków;Łódzkie;Polska;1,2;NA;51.842895;19.5964577;3;0;14;
6670;19.01.2021;18.01.2022;290000;TAK;Piastowska 161c;80-358;Gdańsk;Pomorskie;Polska;1,2;NA;54.4179517;18.592380649999996;1;0;10;
6671;29.11.2021;28.11.2022;4,00E+05;TAK;Gombrowicza 6j;60-461;Poznań;Wielkopolskie;Polska;1,2;NA;52.4464086;16.87093016956122;1;0;12;
6672;01.12.2021;30.11.2022;540000;TAK;Raciborska 460G;44-280;Rydułtowy;Śląskie;Polska;1,2;NA;50.07811675;18.455811253771657;1;0;15;
6673;27.11.2021;26.11.2022;350000;TAK;Gombrowicza 4A;60-461;Poznań;Wielkopolskie;Polska;1,2;NA;52.4467822;16.8709636;1;0;12;
6674;27.12.2021;26.12.2022;350000;TAK;Buczyna 42a;44-282;Czernica;Śląskie;Polska;1,2;NA;50.0885945;18.389841099999998;1;0;15;
6675;06.11.2021;05.11.2022;3,00E+05;TAK;Startowa 21F;80-461;Gdańsk;Pomorskie;Polska;1,2;NA;54.39665235;18.5944193918811;1;0;10;
6676;01.11.2021;31.10.2022;350000;TAK; 16;11-510;Talki;Warmińsko-Mazurskie;Polska;1,2;NA;53.903804;21.999137;3;1;11;
6677;22.12.2021;21.12.2022;160000;TAK;Zabrzańska 90;41-907;Bytom;Śląskie;Polska;1,2;NA;50.3383684;18.887573810735226;1;0;15;
6678;05.12.2021;04.12.2022;140000;TAK;Krótka 1;63-500;Ostrzeszów;Wielkopolskie;Polska;1,2;NA;51.427587450000004;17.933869792628208;1;0;12;
6679;28.12.2021;27.12.2022;365000;TAK;Włościańska 8;01-710;Warszawa;Mazowieckie;Polska;1,2;NA;52.26906275;20.963443536828414;1;0;5;
6680;27.12.2021;26.12.2022;215000;TAK;Środkowa 29;96-300;Żyrardów;Łódzkie;Polska;1,2;NA;52.058870799999994;20.45108324426461;1;0;14;
6681;27.10.2021;26.10.2022;190000;TAK;Teodora Śliwińskiego 1c;81-198;Pogórze;Pomorskie;Polska;1,2;NA;54.5650253;18.489896455469875;1;0;10;
